Time,data1,data2,data3,data4,data5,data6
2023-12-03 18:47:14,1,2,3,4,0,1112
2023-12-03 18:47:14,1,2,3,4,0,1113
2023-12-03 18:47:14,1,2,3,4,0,1120
2023-12-03 18:47:14,1,2,3,4,0,1121
2023-12-03 18:47:15,1,2,3,4,0,1122
2023-12-03 18:47:15,1,2,3,4,0,1123
2023-12-03 18:47:15,1,2,3,4,0,1124
2023-12-03 18:47:15,1,2,3,4,0,1125
2023-12-03 18:47:15,1,2,3,4,0,1126
2023-12-03 18:47:15,1,2,3,4,0,1127
2023-12-03 18:47:15,1,2,3,4,0,1128
2023-12-03 18:47:15,1,2,3,4,0,1129
2023-12-03 18:47:15,1,2,3,4,0,1136
2023-12-03 18:47:15,1,2,3,4,0,1137
2023-12-03 18:47:15,1,2,3,4,0,1138
2023-12-03 18:47:15,1,2,3,4,0,1139
2023-12-03 18:47:15,1,2,3,4,0,1140
2023-12-03 18:47:15,1,2,3,4,0,1141
2023-12-03 18:47:15,1,2,3,4,0,1142
2023-12-03 18:47:15,1,2,3,4,0,1143
2023-12-03 18:47:15,1,2,3,4,0,1144
2023-12-03 18:47:15,1,2,3,4,0,1145
2023-12-03 18:47:15,1,2,3,4,0,1152
2023-12-03 18:47:15,1,2,3,4,0,1153
2023-12-03 18:47:15,1,2,3,4,0,1154
2023-12-03 18:47:15,1,2,3,4,0,1155
2023-12-03 18:47:15,1,2,3,4,0,1156
2023-12-03 18:47:15,1,2,3,4,0,1157
2023-12-03 18:47:15,1,2,3,4,0,1158
2023-12-03 18:47:15,1,2,3,4,0,1159
2023-12-03 18:47:15,1,2,3,4,0,1160
2023-12-03 18:47:15,1,2,3,4,0,1161
2023-12-03 18:47:15,1,2,3,4,0,1168
2023-12-03 18:47:15,1,2,3,4,0,1169
2023-12-03 18:47:15,1,2,3,4,0,1170
2023-12-03 18:47:15,1,2,3,4,0,1171
2023-12-03 18:47:15,1,2,3,4,0,1172
2023-12-03 18:47:15,1,2,3,4,0,1173
2023-12-03 18:47:15,1,2,3,4,0,1174
2023-12-03 18:47:15,1,2,3,4,0,1175
2023-12-03 18:47:15,1,2,3,4,0,1176
2023-12-03 18:47:15,1,2,3,4,0,1177
2023-12-03 18:47:15,1,2,3,4,0,1280
2023-12-03 18:47:15,1,2,3,4,0,1281
2023-12-03 18:47:15,1,2,3,4,0,1282
2023-12-03 18:47:15,1,2,3,4,0,1283
2023-12-03 18:47:15,1,2,3,4,0,1284
2023-12-03 18:47:15,1,2,3,4,0,1285
2023-12-03 18:47:15,1,2,3,4,0,1286
2023-12-03 18:47:15,1,2,3,4,0,1287
2023-12-03 18:47:15,1,2,3,4,0,1288
2023-12-03 18:47:15,1,2,3,4,0,1289
2023-12-03 18:47:15,1,2,3,4,0,1296
2023-12-03 18:47:15,1,2,3,4,0,1297
2023-12-03 18:47:15,1,2,3,4,0,1298
2023-12-03 18:47:15,1,2,3,4,0,1299
2023-12-03 18:47:15,1,2,3,4,0,1300
2023-12-03 18:47:15,1,2,3,4,0,1301
2023-12-03 18:47:15,1,2,3,4,0,1302
2023-12-03 18:47:15,1,2,3,4,0,1303
2023-12-03 18:47:15,1,2,3,4,0,1304
2023-12-03 18:47:15,1,2,3,4,0,1305
2023-12-03 18:47:15,1,2,3,4,0,1312
2023-12-03 18:47:15,1,2,3,4,0,1313
2023-12-03 18:47:15,1,2,3,4,0,1314
2023-12-03 18:47:15,1,2,3,4,0,1315
2023-12-03 18:47:15,1,2,3,4,0,1316
2023-12-03 18:47:15,1,2,3,4,0,1317
2023-12-03 18:47:16,1,2,3,4,0,1318
2023-12-03 18:47:16,1,2,3,4,0,1319
2023-12-03 18:47:16,1,2,3,4,0,1320
2023-12-03 18:47:16,1,2,3,4,0,1321
2023-12-03 18:47:16,1,2,3,4,0,1328
2023-12-03 18:47:16,1,2,3,4,0,1329
2023-12-03 18:47:16,1,2,3,4,0,1330
2023-12-03 18:47:16,1,2,3,4,0,1331
2023-12-03 18:47:16,1,2,3,4,0,1332
2023-12-03 18:47:16,1,2,3,4,0,1333
2023-12-03 18:47:16,1,2,3,4,0,1334
2023-12-03 18:47:16,1,2,3,4,0,1335
2023-12-03 18:47:16,1,2,3,4,0,1336
2023-12-03 18:47:16,1,2,3,4,0,1337
2023-12-03 18:47:16,1,2,3,4,0,1344
2023-12-03 18:47:16,1,2,3,4,0,1345
2023-12-03 18:47:16,1,2,3,4,0,1346
2023-12-03 18:47:16,1,2,3,4,0,1347
2023-12-03 18:47:16,1,2,3,4,0,1348
2023-12-03 18:47:16,1,2,3,4,0,1349
2023-12-03 18:47:16,1,2,3,4,0,1350
2023-12-03 18:47:16,1,2,3,4,0,1351
2023-12-03 18:47:16,1,2,3,4,0,1352
2023-12-03 18:47:16,1,2,3,4,0,1353
2023-12-03 18:47:16,1,2,3,4,0,1360
2023-12-03 18:47:16,1,2,3,4,0,1361
2023-12-03 18:47:16,1,2,3,4,0,1362
2023-12-03 18:47:16,1,2,3,4,0,1363
2023-12-03 18:47:16,1,2,3,4,0,1364
2023-12-03 18:47:16,1,2,3,4,0,1365
2023-12-03 18:47:16,1,2,3,4,0,1366
2023-12-03 18:47:16,1,2,3,4,0,1367
2023-12-03 18:47:16,1,2,3,4,0,1368
2023-12-03 18:47:16,1,2,3,4,0,1369
2023-12-03 18:47:16,1,2,3,4,0,1376
2023-12-03 18:47:16,1,2,3,4,0,1377
2023-12-03 18:47:16,1,2,3,4,0,1378
2023-12-03 18:47:16,1,2,3,4,0,1379
2023-12-03 18:47:16,1,2,3,4,0,1380
2023-12-03 18:47:16,1,2,3,4,0,1381
2023-12-03 18:47:16,1,2,3,4,0,1382
2023-12-03 18:47:16,1,2,3,4,0,1383
2023-12-03 18:47:16,1,2,3,4,0,1384
2023-12-03 18:47:16,1,2,3,4,0,1385
2023-12-03 18:47:16,1,2,3,4,0,1392
2023-12-03 18:47:16,1,2,3,4,0,1393
2023-12-03 18:47:16,1,2,3,4,0,1394
2023-12-03 18:47:16,1,2,3,4,0,1395
2023-12-03 18:47:16,1,2,3,4,0,1396
2023-12-03 18:47:16,1,2,3,4,0,1397
2023-12-03 18:47:16,1,2,3,4,0,1398
2023-12-03 18:47:16,1,2,3,4,0,1399
2023-12-03 18:47:16,1,2,3,4,0,1400
2023-12-03 18:47:16,1,2,3,4,0,1401
2023-12-03 18:47:16,1,2,3,4,0,1408
2023-12-03 18:47:16,1,2,3,4,0,1409
2023-12-03 18:47:16,1,2,3,4,0,1410
2023-12-03 18:47:16,1,2,3,4,0,1411
2023-12-03 18:47:16,1,2,3,4,0,1412
2023-12-03 18:47:16,1,2,3,4,0,1413
2023-12-03 18:47:16,1,2,3,4,0,1414
2023-12-03 18:47:16,1,2,3,4,0,1415
2023-12-03 18:47:16,1,2,3,4,0,1416
2023-12-03 18:47:16,1,2,3,4,0,1417
2023-12-03 18:47:17,1,2,3,4,0,1424
2023-12-03 18:47:17,1,2,3,4,0,1425
2023-12-03 18:47:17,1,2,3,4,0,1426
2023-12-03 18:47:17,1,2,3,4,0,1427
2023-12-03 18:47:17,1,2,3,4,0,1428
2023-12-03 18:47:17,1,2,3,4,0,1429
2023-12-03 18:47:17,1,2,3,4,0,1430
2023-12-03 18:47:17,1,2,3,4,0,1431
2023-12-03 18:47:17,1,2,3,4,0,1432
2023-12-03 18:47:17,1,2,3,4,0,1433
2023-12-03 18:47:17,1,2,3,4,0,1536
2023-12-03 18:47:17,1,2,3,4,0,1537
2023-12-03 18:47:17,1,2,3,4,0,1538
2023-12-03 18:47:17,1,2,3,4,0,1539
2023-12-03 18:47:17,1,2,3,4,0,1540
2023-12-03 18:47:17,1,2,3,4,0,1541
2023-12-03 18:47:17,1,2,3,4,0,1542
2023-12-03 18:47:17,1,2,3,4,0,1543
2023-12-03 18:47:17,1,2,3,4,0,1544
2023-12-03 18:47:17,1,2,3,4,0,1545
2023-12-03 18:47:17,1,2,3,4,0,1552
2023-12-03 18:47:17,1,2,3,4,0,1553
2023-12-03 18:47:17,1,2,3,4,0,1554
2023-12-03 18:47:17,1,2,3,4,0,1555
2023-12-03 18:47:17,1,2,3,4,0,1556
2023-12-03 18:47:17,1,2,3,4,0,1557
2023-12-03 18:47:17,1,2,3,4,0,1558
2023-12-03 18:47:17,1,2,3,4,0,1559
2023-12-03 18:47:17,1,2,3,4,0,1560
2023-12-03 18:47:17,1,2,3,4,0,1561
2023-12-03 18:47:17,1,2,3,4,0,1568
2023-12-03 18:47:17,1,2,3,4,0,1569
2023-12-03 18:47:17,1,2,3,4,0,1570
2023-12-03 18:47:17,1,2,3,4,0,1571
2023-12-03 18:47:17,1,2,3,4,0,1572
2023-12-03 18:47:17,1,2,3,4,0,1573
2023-12-03 18:47:17,1,2,3,4,0,1574
2023-12-03 18:47:17,1,2,3,4,0,1575
2023-12-03 18:47:17,1,2,3,4,0,1576
2023-12-03 18:47:17,1,2,3,4,0,1577
2023-12-03 18:47:17,1,2,3,4,0,1584
2023-12-03 18:47:17,1,2,3,4,0,1585
2023-12-03 18:47:17,1,2,3,4,0,1586
2023-12-03 18:47:17,1,2,3,4,0,1587
2023-12-03 18:47:17,1,2,3,4,0,1588
2023-12-03 18:47:17,1,2,3,4,0,1589
2023-12-03 18:47:17,1,2,3,4,0,1590
2023-12-03 18:47:17,1,2,3,4,0,1591
2023-12-03 18:47:17,1,2,3,4,0,1592
2023-12-03 18:47:17,1,2,3,4,0,1593
2023-12-03 18:47:17,1,2,3,4,0,1600
2023-12-03 18:47:17,1,2,3,4,0,1601
2023-12-03 18:47:17,1,2,3,4,0,1602
2023-12-03 18:47:17,1,2,3,4,0,1603
2023-12-03 18:47:17,1,2,3,4,0,1604
2023-12-03 18:47:17,1,2,3,4,0,1605
2023-12-03 18:47:17,1,2,3,4,0,1606
2023-12-03 18:47:17,1,2,3,4,0,1607
2023-12-03 18:47:17,1,2,3,4,0,1608
2023-12-03 18:47:17,1,2,3,4,0,1609
2023-12-03 18:47:17,1,2,3,4,0,1616
2023-12-03 18:47:17,1,2,3,4,0,1617
2023-12-03 18:47:17,1,2,3,4,0,1618
2023-12-03 18:47:17,1,2,3,4,0,1619
2023-12-03 18:47:18,1,2,3,4,0,1620
2023-12-03 18:47:18,1,2,3,4,0,1621
2023-12-03 18:47:18,1,2,3,4,0,1622
2023-12-03 18:47:18,1,2,3,4,0,1623
2023-12-03 18:47:18,1,2,3,4,0,1624
2023-12-03 18:47:18,1,2,3,4,0,1625
2023-12-03 18:47:18,1,2,3,4,0,1632
2023-12-03 18:47:18,1,2,3,4,0,1633
2023-12-03 18:47:18,1,2,3,4,0,1634
2023-12-03 18:47:18,1,2,3,4,0,1635
2023-12-03 18:47:18,1,2,3,4,0,1636
2023-12-03 18:47:18,1,2,3,4,0,1637
2023-12-03 18:47:18,1,2,3,4,0,1638
2023-12-03 18:47:18,1,2,3,4,0,1639
2023-12-03 18:47:18,1,2,3,4,0,1640
2023-12-03 18:47:18,1,2,3,4,0,1641
2023-12-03 18:47:18,1,2,3,4,0,1648
2023-12-03 18:47:18,1,2,3,4,0,1649
2023-12-03 18:47:18,1,2,3,4,0,1650
2023-12-03 18:47:18,1,2,3,4,0,1651
2023-12-03 18:47:18,1,2,3,4,0,1652
2023-12-03 18:47:18,1,2,3,4,0,1653
2023-12-03 18:47:18,1,2,3,4,0,1654
2023-12-03 18:47:18,1,2,3,4,0,1655
2023-12-03 18:47:18,1,2,3,4,0,1656
2023-12-03 18:47:18,1,2,3,4,0,1657
2023-12-03 18:47:18,1,2,3,4,0,1664
2023-12-03 18:47:18,1,2,3,4,0,1665
2023-12-03 18:47:18,1,2,3,4,0,1666
2023-12-03 18:47:18,1,2,3,4,0,1667
2023-12-03 18:47:18,1,2,3,4,0,1668
2023-12-03 18:47:18,1,2,3,4,0,1669
2023-12-03 18:47:18,1,2,3,4,0,1670
2023-12-03 18:47:18,1,2,3,4,0,1671
2023-12-03 18:47:18,1,2,3,4,0,1672
2023-12-03 18:47:18,1,2,3,4,0,1673
2023-12-03 18:47:18,1,2,3,4,0,1680
2023-12-03 18:47:18,1,2,3,4,0,1681
2023-12-03 18:47:18,1,2,3,4,0,1682
2023-12-03 18:47:18,1,2,3,4,0,1683
2023-12-03 18:47:18,1,2,3,4,0,1684
2023-12-03 18:47:18,1,2,3,4,0,1685
2023-12-03 18:47:18,1,2,3,4,0,1686
2023-12-03 18:47:18,1,2,3,4,0,1687
2023-12-03 18:47:18,1,2,3,4,0,1688
2023-12-03 18:47:18,1,2,3,4,0,1689
2023-12-03 18:47:18,1,2,3,4,0,1792
2023-12-03 18:47:18,1,2,3,4,0,1793
2023-12-03 18:47:18,1,2,3,4,0,1794
2023-12-03 18:47:18,1,2,3,4,0,1795
2023-12-03 18:47:18,1,2,3,4,0,1796
2023-12-03 18:47:18,1,2,3,4,0,1797
2023-12-03 18:47:18,1,2,3,4,0,1798
2023-12-03 18:47:18,1,2,3,4,0,1799
2023-12-03 18:47:18,1,2,3,4,0,1800
2023-12-03 18:47:18,1,2,3,4,0,1801
2023-12-03 18:47:18,1,2,3,4,0,1808
2023-12-03 18:47:18,1,2,3,4,0,1809
2023-12-03 18:47:18,1,2,3,4,0,1810
2023-12-03 18:47:18,1,2,3,4,0,1811
2023-12-03 18:47:18,1,2,3,4,0,1812
2023-12-03 18:47:18,1,2,3,4,0,1813
2023-12-03 18:47:18,1,2,3,4,0,1814
2023-12-03 18:47:18,1,2,3,4,0,1815
2023-12-03 18:47:19,1,2,3,4,0,1816
2023-12-03 18:47:19,1,2,3,4,0,1817
2023-12-03 18:47:19,1,2,3,4,0,1824
2023-12-03 18:47:19,1,2,3,4,0,1825
2023-12-03 18:47:19,1,2,3,4,0,1826
2023-12-03 18:47:19,1,2,3,4,0,1827
2023-12-03 18:47:19,1,2,3,4,0,1828
2023-12-03 18:47:19,1,2,3,4,0,1829
2023-12-03 18:47:19,1,2,3,4,0,1830
2023-12-03 18:47:19,1,2,3,4,0,1831
2023-12-03 18:47:19,1,2,3,4,0,1832
2023-12-03 18:47:19,1,2,3,4,0,1833
2023-12-03 18:47:19,1,2,3,4,0,1840
2023-12-03 18:47:19,1,2,3,4,0,1841
2023-12-03 18:47:19,1,2,3,4,0,1842
2023-12-03 18:47:19,1,2,3,4,0,1843
2023-12-03 18:47:19,1,2,3,4,0,1844
2023-12-03 18:47:19,1,2,3,4,0,1845
2023-12-03 18:47:19,1,2,3,4,0,1846
2023-12-03 18:47:19,1,2,3,4,0,1847
2023-12-03 18:47:19,1,2,3,4,0,1848
2023-12-03 18:47:19,1,2,3,4,0,1849
2023-12-03 18:47:19,1,2,3,4,0,1856
2023-12-03 18:47:19,1,2,3,4,0,1857
2023-12-03 18:47:19,1,2,3,4,0,1858
2023-12-03 18:47:19,1,2,3,4,0,1859
2023-12-03 18:47:19,1,2,3,4,0,1860
2023-12-03 18:47:19,1,2,3,4,0,1861
2023-12-03 18:47:19,1,2,3,4,0,1862
2023-12-03 18:47:19,1,2,3,4,0,1863
2023-12-03 18:47:19,1,2,3,4,0,1864
2023-12-03 18:47:19,1,2,3,4,0,1865
2023-12-03 18:47:19,1,2,3,4,0,1872
2023-12-03 18:47:19,1,2,3,4,0,1873
2023-12-03 18:47:19,1,2,3,4,0,1874
2023-12-03 18:47:19,1,2,3,4,0,1875
2023-12-03 18:47:19,1,2,3,4,0,1876
2023-12-03 18:47:19,1,2,3,4,0,1877
2023-12-03 18:47:19,1,2,3,4,0,1878
2023-12-03 18:47:19,1,2,3,4,0,1879
2023-12-03 18:47:19,1,2,3,4,0,1880
2023-12-03 18:47:19,1,2,3,4,0,1881
2023-12-03 18:47:19,1,2,3,4,0,1888
2023-12-03 18:47:19,1,2,3,4,0,1889
2023-12-03 18:47:19,1,2,3,4,0,1890
2023-12-03 18:47:19,1,2,3,4,0,1891
2023-12-03 18:47:19,1,2,3,4,0,1892
2023-12-03 18:47:19,1,2,3,4,0,1893
2023-12-03 18:47:19,1,2,3,4,0,1894
2023-12-03 18:47:19,1,2,3,4,0,1895
2023-12-03 18:47:19,1,2,3,4,0,1896
2023-12-03 18:47:19,1,2,3,4,0,1897
2023-12-03 18:47:19,1,2,3,4,0,1904
2023-12-03 18:47:19,1,2,3,4,0,1905
2023-12-03 18:47:19,1,2,3,4,0,1906
2023-12-03 18:47:19,1,2,3,4,0,1907
2023-12-03 18:47:19,1,2,3,4,0,1908
2023-12-03 18:47:19,1,2,3,4,0,1909
2023-12-03 18:47:19,1,2,3,4,0,1910
2023-12-03 18:47:19,1,2,3,4,0,1911
2023-12-03 18:47:19,1,2,3,4,0,1912
2023-12-03 18:47:19,1,2,3,4,0,1913
2023-12-03 18:47:19,1,2,3,4,0,1920
2023-12-03 18:47:19,1,2,3,4,0,1921
2023-12-03 18:47:20,1,2,3,4,0,1922
2023-12-03 18:47:20,1,2,3,4,0,1923
2023-12-03 18:47:20,1,2,3,4,0,1924
2023-12-03 18:47:20,1,2,3,4,0,1925
2023-12-03 18:47:20,1,2,3,4,0,1926
2023-12-03 18:47:20,1,2,3,4,0,1927
2023-12-03 18:47:20,1,2,3,4,0,1928
2023-12-03 18:47:20,1,2,3,4,0,1929
2023-12-03 18:47:20,1,2,3,4,0,1936
2023-12-03 18:47:20,1,2,3,4,0,1937
2023-12-03 18:47:20,1,2,3,4,0,1938
2023-12-03 18:47:20,1,2,3,4,0,1939
2023-12-03 18:47:20,1,2,3,4,0,1940
2023-12-03 18:47:20,1,2,3,4,0,1941
2023-12-03 18:47:20,1,2,3,4,0,1942
2023-12-03 18:47:20,1,2,3,4,0,1943
2023-12-03 18:47:20,1,2,3,4,0,1944
2023-12-03 18:47:20,1,2,3,4,0,1945
2023-12-03 18:47:20,1,2,3,4,0,2048
2023-12-03 18:47:20,1,2,3,4,0,2049
2023-12-03 18:47:20,1,2,3,4,0,2050
2023-12-03 18:47:20,1,2,3,4,0,2051
2023-12-03 18:47:20,1,2,3,4,0,2052
2023-12-03 18:47:20,1,2,3,4,0,2053
2023-12-03 18:47:20,1,2,3,4,0,2054
2023-12-03 18:47:20,1,2,3,4,0,2055
2023-12-03 18:47:20,1,2,3,4,0,2056
2023-12-03 18:47:20,1,2,3,4,0,2057
2023-12-03 18:47:20,1,2,3,4,0,2064
2023-12-03 18:47:20,1,2,3,4,0,2065
2023-12-03 18:47:20,1,2,3,4,0,2066
2023-12-03 18:47:20,1,2,3,4,0,2067
2023-12-03 18:47:20,1,2,3,4,0,2068
2023-12-03 18:47:20,1,2,3,4,0,2069
2023-12-03 18:47:20,1,2,3,4,0,2070
2023-12-03 18:47:20,1,2,3,4,0,2071
2023-12-03 18:47:20,1,2,3,4,0,2072
2023-12-03 18:47:20,1,2,3,4,0,2073
2023-12-03 18:47:20,1,2,3,4,0,2080
2023-12-03 18:47:20,1,2,3,4,0,2081
2023-12-03 18:47:20,1,2,3,4,0,2082
2023-12-03 18:47:20,1,2,3,4,0,2083
2023-12-03 18:47:20,1,2,3,4,0,2084
2023-12-03 18:47:20,1,2,3,4,0,2085
2023-12-03 18:47:20,1,2,3,4,0,2086
2023-12-03 18:47:20,1,2,3,4,0,2087
2023-12-03 18:47:20,1,2,3,4,0,2088
2023-12-03 18:47:20,1,2,3,4,0,2089
2023-12-03 18:47:20,1,2,3,4,0,2096
2023-12-03 18:47:20,1,2,3,4,0,2097
2023-12-03 18:47:20,1,2,3,4,0,2098
2023-12-03 18:47:20,1,2,3,4,0,2099
2023-12-03 18:47:20,1,2,3,4,0,2100
2023-12-03 18:47:20,1,2,3,4,0,2101
2023-12-03 18:47:20,1,2,3,4,0,2102
2023-12-03 18:47:20,1,2,3,4,0,2103
2023-12-03 18:47:20,1,2,3,4,0,2104
2023-12-03 18:47:20,1,2,3,4,0,2105
2023-12-03 18:47:20,1,2,3,4,0,2112
2023-12-03 18:47:20,1,2,3,4,0,2113
2023-12-03 18:47:20,1,2,3,4,0,2114
2023-12-03 18:47:20,1,2,3,4,0,2115
2023-12-03 18:47:20,1,2,3,4,0,2116
2023-12-03 18:47:20,1,2,3,4,0,2117
2023-12-03 18:47:21,1,2,3,4,0,2118
2023-12-03 18:47:21,1,2,3,4,0,2119
2023-12-03 18:47:21,1,2,3,4,0,2120
2023-12-03 18:47:21,1,2,3,4,0,2121
2023-12-03 18:47:21,1,2,3,4,0,2128
2023-12-03 18:47:21,1,2,3,4,0,2129
2023-12-03 18:47:21,1,2,3,4,0,2130
2023-12-03 18:47:21,1,2,3,4,0,2131
2023-12-03 18:47:21,1,2,3,4,0,2132
2023-12-03 18:47:21,1,2,3,4,0,2133
2023-12-03 18:47:21,1,2,3,4,0,2134
2023-12-03 18:47:21,1,2,3,4,0,2135
2023-12-03 18:47:21,1,2,3,4,0,2136
2023-12-03 18:47:21,1,2,3,4,0,2137
2023-12-03 18:47:21,1,2,3,4,0,2144
2023-12-03 18:47:21,1,2,3,4,0,2145
2023-12-03 18:47:21,1,2,3,4,0,2146
2023-12-03 18:47:21,1,2,3,4,0,2147
2023-12-03 18:47:21,1,2,3,4,0,2148
2023-12-03 18:47:21,1,2,3,4,0,2149
2023-12-03 18:47:21,1,2,3,4,0,2150
2023-12-03 18:47:21,1,2,3,4,0,2151
2023-12-03 18:47:21,1,2,3,4,0,2152
2023-12-03 18:47:21,1,2,3,4,0,2153
2023-12-03 18:47:21,1,2,3,4,0,2160
2023-12-03 18:47:21,1,2,3,4,0,2161
2023-12-03 18:47:21,1,2,3,4,0,2162
2023-12-03 18:47:21,1,2,3,4,0,2163
2023-12-03 18:47:21,1,2,3,4,0,2164
2023-12-03 18:47:21,1,2,3,4,0,2165
2023-12-03 18:47:21,1,2,3,4,0,2166
2023-12-03 18:47:21,1,2,3,4,0,2167
2023-12-03 18:47:21,1,2,3,4,0,2168
2023-12-03 18:47:21,1,2,3,4,0,2169
2023-12-03 18:47:21,1,2,3,4,0,2176
2023-12-03 18:47:21,1,2,3,4,0,2177
2023-12-03 18:47:21,1,2,3,4,0,2178
2023-12-03 18:47:21,1,2,3,4,0,2179
2023-12-03 18:47:21,1,2,3,4,0,2180
2023-12-03 18:47:21,1,2,3,4,0,2181
2023-12-03 18:47:21,1,2,3,4,0,2182
2023-12-03 18:47:21,1,2,3,4,0,2183
2023-12-03 18:47:21,1,2,3,4,0,2184
2023-12-03 18:47:21,1,2,3,4,0,2185
2023-12-03 18:47:21,1,2,3,4,0,2192
2023-12-03 18:47:21,1,2,3,4,0,2193
2023-12-03 18:47:21,1,2,3,4,0,2194
2023-12-03 18:47:21,1,2,3,4,0,2195
2023-12-03 18:47:21,1,2,3,4,0,2196
2023-12-03 18:47:21,1,2,3,4,0,2197
2023-12-03 18:47:21,1,2,3,4,0,2198
2023-12-03 18:47:21,1,2,3,4,0,2199
2023-12-03 18:47:21,1,2,3,4,0,2200
2023-12-03 18:47:21,1,2,3,4,0,2201
2023-12-03 18:47:21,1,2,3,4,0,2304
2023-12-03 18:47:21,1,2,3,4,0,2305
2023-12-03 18:47:21,1,2,3,4,0,2306
2023-12-03 18:47:21,1,2,3,4,0,2307
2023-12-03 18:47:21,1,2,3,4,0,2308
2023-12-03 18:47:21,1,2,3,4,0,2309
2023-12-03 18:47:21,1,2,3,4,0,2310
2023-12-03 18:47:21,1,2,3,4,0,2311
2023-12-03 18:47:21,1,2,3,4,0,2312
2023-12-03 18:47:21,1,2,3,4,0,2313
2023-12-03 18:47:22,1,2,3,4,0,2320
2023-12-03 18:47:22,1,2,3,4,0,2321
2023-12-03 18:47:22,1,2,3,4,0,2322
2023-12-03 18:47:22,1,2,3,4,0,2323
2023-12-03 18:47:22,1,2,3,4,0,2324
2023-12-03 18:47:22,1,2,3,4,0,2325
2023-12-03 18:47:22,1,2,3,4,0,2326
2023-12-03 18:47:22,1,2,3,4,0,2327
2023-12-03 18:47:22,1,2,3,4,0,2328
2023-12-03 18:47:22,1,2,3,4,0,2329
2023-12-03 18:47:22,1,2,3,4,0,2336
2023-12-03 18:47:22,1,2,3,4,0,2337
2023-12-03 18:47:22,1,2,3,4,0,2338
2023-12-03 18:47:22,1,2,3,4,0,2339
2023-12-03 18:47:22,1,2,3,4,0,2340
2023-12-03 18:47:22,1,2,3,4,0,2341
2023-12-03 18:47:22,1,2,3,4,0,2342
2023-12-03 18:47:22,1,2,3,4,0,2343
2023-12-03 18:47:22,1,2,3,4,0,2344
2023-12-03 18:47:22,1,2,3,4,0,2345
2023-12-03 18:47:22,1,2,3,4,0,2352
2023-12-03 18:47:22,1,2,3,4,0,2353
2023-12-03 18:47:22,1,2,3,4,0,2354
2023-12-03 18:47:22,1,2,3,4,0,2355
2023-12-03 18:47:22,1,2,3,4,0,2356
2023-12-03 18:47:22,1,2,3,4,0,2357
2023-12-03 18:47:22,1,2,3,4,0,2358
2023-12-03 18:47:22,1,2,3,4,0,2359
2023-12-03 18:47:22,1,2,3,4,0,2360
2023-12-03 18:47:22,1,2,3,4,0,2361
2023-12-03 18:47:22,1,2,3,4,0,2368
2023-12-03 18:47:22,1,2,3,4,0,2369
2023-12-03 18:47:22,1,2,3,4,0,2370
2023-12-03 18:47:22,1,2,3,4,0,2371
2023-12-03 18:47:22,1,2,3,4,0,2372
2023-12-03 18:47:22,1,2,3,4,0,2373
2023-12-03 18:47:22,1,2,3,4,0,2374
2023-12-03 18:47:22,1,2,3,4,0,2375
2023-12-03 18:47:22,1,2,3,4,0,2376
2023-12-03 18:47:22,1,2,3,4,0,2377
2023-12-03 18:47:22,1,2,3,4,0,2384
2023-12-03 18:47:22,1,2,3,4,0,2385
2023-12-03 18:47:22,1,2,3,4,0,2386
2023-12-03 18:47:22,1,2,3,4,0,2387
2023-12-03 18:47:22,1,2,3,4,0,2388
2023-12-03 18:47:22,1,2,3,4,0,2389
2023-12-03 18:47:22,1,2,3,4,0,2390
2023-12-03 18:47:22,1,2,3,4,0,2391
2023-12-03 18:47:22,1,2,3,4,0,2392
2023-12-03 18:47:22,1,2,3,4,0,2393
2023-12-03 18:47:22,1,2,3,4,0,2400
2023-12-03 18:47:22,1,2,3,4,0,2401
2023-12-03 18:47:22,1,2,3,4,0,2402
2023-12-03 18:47:22,1,2,3,4,0,2403
2023-12-03 18:47:22,1,2,3,4,0,2404
2023-12-03 18:47:22,1,2,3,4,0,2405
2023-12-03 18:47:22,1,2,3,4,0,2406
2023-12-03 18:47:22,1,2,3,4,0,2407
2023-12-03 18:47:22,1,2,3,4,0,2408
2023-12-03 18:47:22,1,2,3,4,0,2409
2023-12-03 18:47:22,1,2,3,4,0,2416
2023-12-03 18:47:22,1,2,3,4,0,2417
2023-12-03 18:47:22,1,2,3,4,0,2418
2023-12-03 18:47:22,1,2,3,4,0,2419
2023-12-03 18:47:23,1,2,3,4,0,2420
2023-12-03 18:47:23,1,2,3,4,0,2421
2023-12-03 18:47:23,1,2,3,4,0,2422
2023-12-03 18:47:23,1,2,3,4,0,2423
2023-12-03 18:47:23,1,2,3,4,0,2424
2023-12-03 18:47:23,1,2,3,4,0,2425
2023-12-03 18:47:23,1,2,3,4,0,2432
2023-12-03 18:47:23,1,2,3,4,0,2433
2023-12-03 18:47:23,1,2,3,4,0,2434
2023-12-03 18:47:23,1,2,3,4,0,2435
2023-12-03 18:47:23,1,2,3,4,0,2436
2023-12-03 18:47:23,1,2,3,4,0,2437
2023-12-03 18:47:23,1,2,3,4,0,2438
2023-12-03 18:47:23,1,2,3,4,0,2439
2023-12-03 18:47:23,1,2,3,4,0,2440
2023-12-03 18:47:23,1,2,3,4,0,2441
2023-12-03 18:47:23,1,2,3,4,0,2448
2023-12-03 18:47:23,1,2,3,4,0,2449
2023-12-03 18:47:23,1,2,3,4,0,2450
2023-12-03 18:47:23,1,2,3,4,0,2451
2023-12-03 18:47:23,1,2,3,4,0,2452
